player_id,code,slug_used,competition_path,profile_url,first_name,last_name,height_cm,position,nationality,born,club_code,club_name,fetch_status
PAFG,AFG,dalibor-bagaric,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dalibor-bagaric/profile/AFG/,DALIBOR,BAGARIC,215,Center,Germany,1980-07-02T00:00:00,CIB,Cibona,ok
PTFP,TFP,simone-bagnoli,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/simone-bagnoli/profile/TFP/,SIMONE,BAGNOLI,206,Forward,Italy,1987-09-21T00:00:00,ROM,Lottomatica Roma,ok
PBEM,BEM,bryan-bailey,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/bryan-bailey/profile/BEM/,BRYAN,BAILEY,185,Guard,United States of America,1980-06-15T00:00:00,OLD,EWE Baskets,ok
PTGK,TGK,maurice-bailey,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/maurice-bailey/profile/TGK/,MAURICE,BAILEY,183,Guard,United States of America,1981-10-30T00:00:00,LJU,Union Olimpija,ok
P013028,013028,matteo-baiocchi,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/matteo-baiocchi/profile/013028/,MATTEO,BAIOCCHI,196,Guard,Italy,2007-08-02T00:00:00,VIR,Virtus Bologna,ok
PTFL,TFL,kenan-bajramovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/kenan-bajramovic/profile/TFL/,KENAN,BAJRAMOVIC,207,Forward,Bosnia and Herzegovina,1981-05-24T00:00:00,LIE,Lietuvos Rytas Vilnius,ok
P013774,013774,robert-baker-ii,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/robert-baker-ii/profile/013774/,ROBERT,BAKER II ,208,Forward,United States of America,1998-06-28T00:00:00,BER,ALBA Berlin,ok
P009767,009767,ron-baker,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ron-baker/profile/009767/,RON,BAKER,193,Guard,United States of America,1993-03-30T00:00:00,CSK,CSKA Moscow,ok
P004655,004655,ismael-bako,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ismael-bako/profile/004655/,ISMAEL,BAKO,208,Center,Belgium,1995-10-10T00:00:00,PRS,Paris Basketball,ok
P004803,004803,nikita-balashov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nikita-balashov/profile/004803/,NIKITA,BALASHOV,207,Forward,Russian Federation,1991-06-19T00:00:00,TIV,Lokomotiv Kuban Krasnodar,ok
P007581,007581,sergei-balashov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sergei-balashov/profile/007581/,SERGEI,BALASHOV,206,Forward,Russian Federation,1996-07-20T00:00:00,DYR,Zenit St Petersburg,ok
P003521,003521,dogus-balbay,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dogus-balbay/profile/003521/,DOGUS,BALBAY,0,Guard,Turkiye,1989-01-21T00:00:00,IST,Anadolu Efes Istanbul,ok
P007553,007553,aleksander-balcerowski,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/aleksander-balcerowski/profile/007553/,ALEKSANDER,BALCEROWSKI,215,Forward,Poland,2000-11-19T00:00:00,PAN,Panathinaikos AKTOR Athens,ok
P006707,006707,tommaso-baldasso,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tommaso-baldasso/profile/006707/,TOMMASO,BALDASSO,190,Guard,Italy,1998-01-29T00:00:00,MIL,EA7 Emporio Armani Milan,ok
P009863,009863,wade-baldwin-iv,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/wade-baldwin-iv/profile/009863/,WADE,BALDWIN IV,193,Guard,United States of America,1996-03-29T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
P012597,012597,kamar-baldwin,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/kamar-baldwin/profile/012597/,KAMAR,BALDWIN,185,Guard,United States of America,1997-09-15T00:00:00,MUN,FC Bayern Munich,ok
P002644,002644,ondrej-balvin,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ondrej-balvin/profile/002644/,ONDREJ,BALVIN,217,Center,Czech Republic,1992-09-20T00:00:00,CAN,Herbalife Gran Canaria,ok
P013696,013696,jilson-bango,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jilson-bango/profile/013696/,JILSON,BANGO,208,Center,Angola,1999-01-06T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
PATS,ATS,marko-banic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marko-banic/profile/ATS/,MARKO,BANIC,204,Center,Croatia,1984-08-31T00:00:00,UNK,Unics Kazan,ok
PLNE,LNE,cedrick-banks,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/cedrick-banks/profile/LNE/,CEDRICK,BANKS,190,Guard,United States of America,1981-12-16T00:00:00,CHL,Elan Chalon-Sur-Saone,ok
P004428,004428,marcus-banks,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marcus-banks/profile/004428/,MARCUS,BANKS,188,Guard,United States of America,1981-11-19T00:00:00,PAN,Panathinaikos Athens,ok
P003068,003068,billyf-baptist,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/billyf-baptist/profile/003068/,BILLY,BAPTIST,190,Guard,United States of America,1987-08-19T00:00:00,MAL,Unicaja Malaga,ok
PTGC,TGC,stanko-barac,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/stanko-barac/profile/TGC/,STANKO,BARAC,217,Center,Croatia,1986-08-14T00:00:00,MIL,EA7 Emporio Armani Milan,ok
P009923,009923,maksim-barashkov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/maksim-barashkov/profile/009923/,MAKSIM,BARASHKOV,201,Forward,Russian Federation,1998-07-10T00:00:00,KHI,Khimki Moscow Region,ok
PBWZ,BWZ,andrea-bargnani,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/andrea-bargnani/profile/BWZ/,ANDREA,BARGNANI,213,Center,Italy,1985-10-26T00:00:00,BAS,Baskonia Vitoria Gasteiz,ok
P005206,005206,david-barlow,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/david-barlow/profile/005206/,DAVID,BARLOW,205,Forward,Australia,1983-10-22T00:00:00,GSS,Stelmet Zielona Gora,ok
P005775,005775,billy-baron,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/billy-baron/profile/005775/,BILLY,BARON,188,Guard,United States of America,1990-12-11T00:00:00,MIL,EA7 Emporio Armani Milan,ok
P002741,002741,filip-barovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/filip-barovic/profile/002741/,FILIP,BAROVIC,207,Center,Montenegro,1990-07-29T00:00:00,BUD,Buducnost VOLI Pogdorica,ok
P004586,004586,jonathan-barreiro,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jonathan-barreiro/profile/004586/,JONATHAN,BARREIRO,202,Forward,Spain,1997-01-16T00:00:00,MAD,Real Madrid,ok
P011242,011242,alejandro-barrera,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/alejandro-barrera/profile/011242/,ALEJANDRO,BARRERA,196,Guard,Spain,1992-04-01T00:00:00,BAS,Bitci Baskonia Vitoria-Gasteiz,ok
PBMV,BMV,panchi-barrera,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/panchi-barrera/profile/BMV/,PANCHI,BARRERA,193,Guard,Spain,1985-04-06T00:00:00,MAL,Unicaja Malaga,ok
P001170,001170,andre-barrett,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/andre-barrett/profile/001170/,ANDRE,BARRETT,175,Guard,United States of America,1982-02-21T00:00:00,BAR,Regal FC Barcelona,ok
P003490,003490,danilo-barthel,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/danilo-barthel/profile/003490/,DANILO,BARTHEL,0,Forward,Germany,1991-10-24T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
P003420,003420,lorenzo-bartoli,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/lorenzo-bartoli/profile/003420/,LORENZO,BARTOLI,198,Guard,Italy,1994-04-24T00:00:00,MIL,EA7 Emporio Armani Milan,ok
PBCW,BCW,lubos-barton,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/lubos-barton/profile/BCW/,LUBOS,BARTON,,,Czech Republic,1980-04-07T00:00:00,BAR,FC Barcelona Lassa,ok
PLGR,LGR,rasim-basak,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/rasim-basak/profile/LGR/,RASIM,BASAK,202,Forward,Turkiye,1980-01-17T00:00:00,ULK,Fenerbahce Ulker,ok
PADS,ADS,gianluca-basile,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/gianluca-basile/profile/ADS/,GIANLUCA,BASILE,192,Guard,Italy,1975-01-24T00:00:00,MIL,EA7 Emporio Armani Milan,ok
P001868,001868,marios-batis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marios-batis/profile/001868/,MARIOS,BATIS,188,Guard,Greece,1980-06-20T00:00:00,MAR,Maroussi,ok
PDHD,DHD,esteban-batista,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/esteban-batista/profile/DHD/,ESTEBAN,BATISTA,208,Center,Uruguay,1983-09-02T00:00:00,PAN,Panathinaikos Athens,ok
PLML,LML,jp-batista,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jp-batista/profile/LML/,J.P.,BATISTA,206,Center,Brazil,1981-10-29T00:00:00,LMG,Limoges CSP,ok
PAJV,AJV,mike-batiste,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mike-batiste/profile/AJV/,MIKE,BATISTE,204,Forward,United States of America,1977-11-21T00:00:00,PAN,Panathinaikos Athens,ok
P004170,004170,birkan-batuk,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/birkan-batuk/profile/004170/,BIRKAN,BATUK,196,Forward,Turkiye,1990-01-30T00:00:00,IST,Anadolu Efes Istanbul,ok
PKOH,KOH,nicolas-batum,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nicolas-batum/profile/KOH/,NICOLAS,BATUM,203,Forward,France,1988-12-14T00:00:00,NAN,SLUC Nancy,ok
P000207,000207,edin-bavcic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/edin-bavcic/profile/000207/,EDIN,BAVCIC,210,Forward,Bosnia and Herzegovina,1984-05-06T00:00:00,LJU,Union Olimpija,ok
PKIN,KIN,lonny-baxter,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/lonny-baxter/profile/KIN/,LONNY,BAXTER,203,Center,United States of America,1979-01-27T00:00:00,NIO,Panionios On Telecoms,ok
P002971,002971,muhammed-baygul,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/muhammed-baygul/profile/002971/,MUHAMMED,BAYGUL,195,Guard,Turkiye,1992-06-03T00:00:00,DAR,Darussafaka Tekfen Istanbul,ok
P006648,006648,ogulcan-baykan,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ogulcan-baykan/profile/006648/,OGULCAN,BAYKAN,196,Guard,Turkiye,1996-01-07T00:00:00,IST,Anadolu Efes Istanbul,ok
P001892,001892,aron-baynes,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/aron-baynes/profile/001892/,ARON,BAYNES,208,Center,Australia,1986-12-09T00:00:00,LJU,Union Olimpija Ljubljana,ok
P005350,005350,ercan-bayrak,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ercan-bayrak/profile/005350/,ERCAN,BAYRAK,208,Forward,Turkiye,1997-07-09T00:00:00,ULK,Fenerbahce Ulker,ok
PBDC,BDC,marino-bazdaric,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marino-bazdaric/profile/BDC/,MARINO,BAZDARIC,195,Guard,Croatia,1978-11-25T00:00:00,CED,Cedevita Zagreb,ok
MAD1,MAD1,b-bogdanovic,none,,,,,,,,,,not_found (http_404)
P012721,012721,justin-bean,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/justin-bean/profile/012721/,JUSTIN,BEAN,201,Forward,United States of America,1996-11-17T00:00:00,BER,ALBA Berlin,ok
PAHS,AHS,joey-beard,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/joey-beard/profile/AHS/,JOEY,BEARD,210,Center,Italy,1975-02-21T00:00:00,MIL,Armani Jeans Milano,ok
PBTR,BTR,tanoka-beard,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tanoka-beard/profile/BTR/,TANOKA,BEARD,206,Center,United States of America,1971-09-29T00:00:00,ZAL,Zalgiris,ok
P006590,006590,rodrigue-beaubois,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/rodrigue-beaubois/profile/006590/,RODRIGUE,BEAUBOIS,188,Guard,France,1988-02-24T00:00:00,IST,Anadolu Efes Istanbul,ok
PAGG,AGG,sani-becirovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sani-becirovic/profile/AGG/,SANI,BECIROVIC,195,Guard,Slovenia,1981-05-19T00:00:00,LJU,Union Olimpija,ok
P008161,008161,juhann-begarin,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/juhann-begarin/profile/008161/,JUHANN,BEGARIN,196,Forward,France,2002-08-07T00:00:00,MCO,AS Monaco,ok
PAVV,AVV,christophe-beghin,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/christophe-beghin/profile/AVV/,CHRISTOPHE,BEGHIN,,Center,Belgium,1980-01-02T00:00:00,CHA,Belgacom Spirou Charleroi,ok
PJBJ,JBJ,mirza-begic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mirza-begic/profile/JBJ/,MIRZA,BEGIC,216,Center,Slovenia,1985-07-09T00:00:00,BAS,Laboral Kutxa Vitoria,ok
P004491,004491,romaric-belemene,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/romaric-belemene/profile/004491/,ROMARIC,BELEMENE,202,Forward,Democratic Republic of the Congo,1997-02-19T00:00:00,MAL,Unicaja Malaga,ok
P005826,005826,laurynas-beliauskas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/laurynas-beliauskas/profile/005826/,LAURYNAS,BELIAUSKAS,189,Guard,Lithuania,1997-03-02T00:00:00,KLA,Neptunas Klaipeda,ok
PBCN,BCN,marco-belinelli,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marco-belinelli/profile/BCN/,MARCO,BELINELLI,195,Guard,Italy,1986-03-25T00:00:00,VIR,Virtus Segafredo Bologna,ok
P006497,006497,james-bell,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/james-bell/profile/006497/,JAMES,BELL,196,Forward,United States of America,1992-01-07T00:00:00,BUD,Buducnost VOLI Pogdorica,ok
P004549,004549,dragan-bender,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dragan-bender/profile/004549/,DRAGAN,BENDER,211,Forward,Croatia,1997-11-17T00:00:00,TEL,Maccabi Playtika Tel Aviv,ok
P004168,004168,eimantas-bendzius,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/eimantas-bendzius/profile/004168/,EIMANTAS,BENDZIUS,203,Forward,Lithuania,1990-04-23T00:00:00,LIE,Lietuvos Rytas Vilnius,ok
P006781,006781,iddo-ben-harush,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/iddo-ben-harush/profile/006781/,IDDO,BEN HARUSH,190,Guard,Israel,1998-05-25T00:00:00,TEL,Maccabi FOX Tel Aviv,ok
P007615,007615,anthony-bennett,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/anthony-bennett/profile/007615/,ANTHONY,BENNETT,203,Forward,Canada,1993-03-14T00:00:00,ULK,Fenerbahce Ulker,ok
P005687,005687,keith-benson,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/keith-benson/profile/005687/,KEITH,BENSON,211,Center,United States of America,1988-08-13T00:00:00,KLA,Neptunas Klaipeda,ok
P001159,001159,rod-benson,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/rod-benson/profile/001159/,ROD,BENSON,208,Center,United States of America,1984-10-10T00:00:00,NAN,SLUC Nancy,ok
P009818,009818,benjamin-bentil,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/benjamin-bentil/profile/009818/,BENJAMIN,BENTIL,204,Forward,Ghana,1995-03-29T00:00:00,ASV,LDLC ASVEL Villeurbanne,ok
P003495,003495,robin-benzing,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/robin-benzing/profile/003495/,ROBIN,BENZING,208,Forward,Germany,1989-01-25T00:00:00,MUN,FC Bayern Munich,ok
PLVI,LVI,tomer-ber-aven,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tomer-ber-aven/profile/LVI/,TOMER,BER AVEN,197,Guard,Israel,1992-01-02T00:00:00,TEL,Maccabi Electra Tel Aviv,ok
P010355,010355,davion-berry,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/davion-berry/profile/010355/,DAVION,BERRY,192,Guard,United States of America,1991-11-01T00:00:00,ASV,LDLC ASVEL Villeurbanne,ok
P000436,000436,dairis-bertans,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dairis-bertans/profile/000436/,DAIRIS,BERTANS,192,Guard,Latvia,1989-09-09T00:00:00,KHI,Khimki Moscow Region,ok
P003458,003458,davis-bertans,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/davis-bertans/profile/003458/,DAVIS,BERTANS,210,Forward,Latvia,1992-11-12T00:00:00,DUB,Dubai Basketball,ok
PBFR,BFR,simone-berti,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/simone-berti/profile/BFR/,SIMONE,BERTI,196,Guard,Italy,1985-06-13T00:00:00,SIE,Montepaschi Siena,ok
P001436,001436,nemanja-besovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nemanja-besovic/profile/001436/,NEMANJA,BESOVIC,221,Center,Serbia,1992-06-08T00:00:00,PAR,Partizan mt:s Belgrade,ok
PKVL,KVL,travis-best,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/travis-best/profile/KVL/,TRAVIS,BEST,180,Guard,United States of America,1972-07-12T00:00:00,AVE,Air Avellino,ok
P001927,001927,patrick-beverley,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/patrick-beverley/profile/001927/,PATRICK,BEVERLEY,185,Guard,United States of America,1988-07-12T00:00:00,OLY,Olympiacos Piraeus,ok
P002289,002289,nemanja-bezbradica,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nemanja-bezbradica/profile/002289/,NEMANJA,BEZBRADICA,204,Forward,Serbia,1993-05-29T00:00:00,PAR,Partizan NIS Belgrade,ok
P003137,003137,camillo-bianchi,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/camillo-bianchi/profile/003137/,CAMILLO,BIANCHI,194,Forward,Italy,1990-12-27T00:00:00,SIE,Montepaschi Siena,ok
P006961,006961,tarik-biberovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tarik-biberovic/profile/006961/,TARIK,BIBEROVIC,201,Forward,Turkiye,2001-01-28T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
P003622,003622,miro-bilan,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/miro-bilan/profile/003622/,MIRO,BILAN,213,Center,Croatia,1989-07-21T00:00:00,CED,Cedevita Zagreb,ok
P009903,009903,paul-biligha,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/paul-biligha/profile/009903/,PAUL,BILIGHA,200,Center,Italy,1990-05-31T00:00:00,MIL,EA7 Emporio Armani Milan,ok
P007182,007182,khem-birch,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/khem-birch/profile/007182/,KHEM,BIRCH,206,Center,Canada,1992-09-28T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
P003091,003091,metecan-birsen,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/metecan-birsen/profile/003091/,METECAN,BIRSEN,205,Forward,Ireland,1995-04-06T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
P005504,005504,laurynas-birutis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/laurynas-birutis/profile/005504/,LAURYNAS,BIRUTIS,213,Center,Lithuania,1997-08-27T00:00:00,ZAL,Zalgiris Kaunas,ok
P006809,006809,goga-bitadze,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/goga-bitadze/profile/006809/,GOGA,BITADZE,212,Center,Georgia,1999-07-20T00:00:00,BUD,Buducnost VOLI Pogdorica,ok
P007929,007929,onuralp-bitim,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/onuralp-bitim/profile/007929/,ONURALP,BITIM,196,Forward,Turkiye,1999-03-31T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
PCHX,CHX,milko-bjelica,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/milko-bjelica/profile/CHX/,MILKO,BJELICA,207,Center,Montenegro,1984-06-04T00:00:00,RED,Crvena Zvezda mts Belgrade,ok
P001413,001413,nemanja-bjelica,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nemanja-bjelica/profile/001413/,NEMANJA,BJELICA,209,Forward,Serbia,1988-05-09T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
P008991,008991,tarik-black,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tarik-black/profile/008991/,TARIK,BLACK,206,Center,United States of America,1991-11-22T00:00:00,ASV,LDLC ASVEL Villeurbanne,ok
P013402,013402,antonio-blakeney,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/antonio-blakeney/profile/013402/,ANTONIO,BLAKENEY,193,Guard,United States of America,1996-10-04T00:00:00,HTA,Hapoel IBI Tel Aviv,ok
PBFY,BFY,roderick-blakney,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/roderick-blakney/profile/BFY/,RODERICK,BLAKNEY,186,Guard,United States of America,1976-08-06T00:00:00,MAL,Unicaja Malaga,ok
