player_id,name,query_used,match_status,athlete_id,matched_name,matched_club,position_3cat,formation_position_name,formation_position_short,height_365,candidates
PJCS,"GARCIA, IVAN",Ivan Garcia,ambiguous,,,,,,,,69958:Alex Garcia:Bauru Basket; 70025:Juan Garcia:None; 148409:David Jones-Garcia:San Antonio Spurs; 72517:Sergi Garcia:San Pablo Burgos; 191941:Reynaldo Garcia:Saga Ballooners; 109197:Dawson Garcia:Motor City Cruise; 71745:Aito Garcia Reneses:None; 71047:Tomás Bellas:None; 123403:Andersson Garcia:Mexico City Capitanes; 53117:Marc Garcia:Górnik Wałbrzych; 83591:Rafael Garcia:None; 85540:N. Del Val:None; 197033:Helinho Garcia:Franca; 172601:Miguel Garcia:None; 187893:Santiago Garcia:Cordon; 78456:Marc García Calvo:Fuenlabrada; 87437:Luis García:None; 125284:Gabriel Garcia:None; 149518:Jorge Garcia:None; 152505:Brian Garcia:Bigua; 156205:Leandro Garcia:None; 156353:Diego Garcia:Comunicaciones Mercedes; 156558:Marcelo Garcia:None; 197031:Danko Garcia:Leones De Quilpué; 200696:Sebastian Garcia:Trouville; 224811:Felipe Garcia:Club Atletico Welcome; 70879:Javier García Sánchez:None; 87793:Dani García:ICG Forca Lleida; 137658:Nestor Garcia:None; 149259:Gaston Garcia:San Martin de Corientes; 156542:Gaston Garcia:None; 231251:Sergio García:Gipuzkoa Basket; 155661:Javohn Garcia:McNeese State; 156556:Charlie Garcia:Defensor Sporting; 161469:Joaquin Garcia:None; 185374:Sergi Brugué Garcia:None; 217160:Luis Garcia:Freseros De Irapuato; 218367:Charles Garcia:Correcaminos UAT; 219694:Gonzalo Garcia:None; 228598:Santino Garcia:Union Atletica; 230648:Jared Garcia:Nebraska; 234041:Tjader Fernandez Garcia:None; 235181:Alex Garcia:Tennessee State; 235568:Nate Garcia:California Baptist
P004535,"GARCIA, MARC",Marc Garcia,ambiguous,,,,,,,,53117:Marc Garcia:Górnik Wałbrzych; 78456:Marc García Calvo:Fuenlabrada
P005458,"GARCIA, SERGI",Sergi Garcia,exact,72517,Sergi Garcia,San Pablo Burgos,Guard,Point Guard,PG,"6' 4""",72517:Sergi Garcia:San Pablo Burgos
PBXR,"GARDNER, JASON",Jason Gardner,ambiguous,,,,,,,,137224:Patrick Gardner:Marist; 111171:Rebekah Gardner:New York Liberty; 223996:Myron Gardner:Miami Heat; 104856:Jayden Gardner:None; 109617:Reggie Gardner:Delaware; 147472:Brandon Gardner:Arizona State; 149306:Jazz Gardner:Saint Mary's; 181728:Patrick Gardner:None
P007994,"GARINO, PATRICIO",Patricio Garino,ambiguous,,,,,,,,53891:Patricio Garino:None; 69944:Patricio Garino:None
P003476,"GARRETT, DIANTE",Diante Garrett,exact,85797,Diante Garrett,,Guard,Point Guard,PG,"6' 4""",85797:Diante Garrett:None
PBOF,"GARRETT, ROBERT",Robert Garrett,ambiguous,,,,,,,,53673:Garrett Temple:Toronto Raptors; 89804:Marcus Garrett:Greensboro Swarm; 85797:Diante Garrett:None; 89200:Garrett Sturtz:None; 147275:Garrett Nevels:Uralmash; 149224:Garrett Brandon:None; 89708:Marcus Garrett:Bethune Cookman; 128101:Garrett Hien:None; 145367:Jeff Garrett:Telekom Baskets Bonn; 155564:Garrett Hicks:Samford; 236557:Garrett Denbow:Rip City Remix
PLHB,"GARRI, LUCA",Luca Garri,ambiguous,,,,,,,,71743:Garrison Mathews:None; 89543:Garrison Brooks:None; 149265:Brandon Garrison:Alabama; 149046:Grey Garrison:Oregon State; 149641:Garrison Phelps:None; 224692:Conley Garrison:Stelmet Zielona Gora
P010107,"GARUBA, SEDIQ",Sediq Garuba,exact,105773,Sediq Garuba,,Forward,Small Forward,SF,"6' 4""",105773:Sediq Garuba:None
P007630,"GARUBA, USMAN",Usman Garuba,exact,70796,Usman Garuba,Real Madrid,Center,Center,C,"6' 8""",70796:Usman Garuba:Real Madrid
PADF,"GASOL, PAU",Pau Gasol,exact,53544,Pau Gasol,,Center,Center,C,"7' 0""",53544:Pau Gasol:None
P004836,"GATENS, MATT",Matt Gatens,not_found,,,,,,,,
P001252,"GAVEL, ANTON",Anton Gavel,exact,121934,Anton Gavel,Bayern Munich,Management,Coach,,,121934:Anton Gavel:Bayern Munich
P004624,"GAVRILOV, ALEXANDER",Alexander Gavrilov,ambiguous,,,,,,,,203004:Ivan Gavrilovic:None; 71748:Andrija Gavrilović:None; 83772:Strahinja Gavrilovic:KK Igokea; 147004:Dmitriy Gavrilov:None; 186534:Alexandre Gavrilovic:None; 232894:Alex Gavrilovic:Demir Insaat Buyukcekmece
P010516,"GAZI, ERTEN",Erten Gazi,exact,81795,Erten Gazi,Esenler Erokspor,Guard,Shooting Guard,SG,"6' 3""",81795:Erten Gazi:Esenler Erokspor
P009753,"GEBEN, MARTINAS",Martinas Geben,exact,70945,Martinas Geben,Basquet Girona,Center,Center,C,"6' 10""",70945:Martinas Geben:Basquet Girona
PLTT,"GECEVICIUS, MARTYNAS",Martynas Gecevicius,exact,157692,Martynas Gecevičius,,Guard,Point Guard,PG,"6' 4""",157692:Martynas Gecevičius:None
P005686,"GECIM, TOLGA",Tolga Gecim,exact,70947,Tolga Gecim,Tofas,Center,Point Guard,PG,"6' 8""",70947:Tolga Gecim:Tofas
P003392,"GEE, ALONZO",Alonzo Gee,exact,108849,Legend Geeter,,Forward,,,"6' 8""",108849:Legend Geeter:None
PBHN,"GELABALE, MICKAEL",Mickael Gelabale,not_found,,,,,,,,
P000880,"GENTILE, ALESSANDRO",Alessandro Gentile,exact,69924,Alessandro Gentile,Urania Milano,Forward,Small Forward,SF,"6' 7""",69924:Alessandro Gentile:Urania Milano
PTER,"GENTILE, STEFANO",Stefano Gentile,exact,72349,Stefano Gentile,Napoli Basket,Guard,Shooting Guard,SG,"6' 3""",72349:Stefano Gentile:Napoli Basket
P000406,"GEORGALLIS, IOANNIS",Ioannis Georgallis,not_found,,,,,,,,
P008253,"GEORGE, JASON",Jason George,exact,87304,Jason George,,Forward,Small Forward,SF,"6' 6""",87304:Jason George:None
P007122,"GEYIK, SAMET",Samet Geyik,exact,72605,Samet Geyik,Pinar Karsiyaka,Forward,Power Forward,PF,"6' 9""",72605:Samet Geyik:Pinar Karsiyaka
PKXO,"GIACHETTI, JACOPO",Jacopo Giachetti,not_found,,,,,,,,
P003675,"GIANELLA, NICO",Nico Gianella,not_found,,,,,,,,
PLRH,"GIANNOPOULOS, CHARIS",Charis Giannopoulos,exact,72524,Charis Giannopoulos,Maroussi Honda,Forward,Small Forward,SF,"6' 7""",72524:Charis Giannopoulos:Maroussi Honda
PAIH,"GIANNOULIS, YANNIS",Yannis Giannoulis,exact,69968,Giannoulis Larentzakis,Olympiacos,Guard,Shooting Guard,SG,"6' 5""",69968:Giannoulis Larentzakis:Olympiacos
P006702,"GIARDINI, SAMUELE",Samuele Giardini,not_found,,,,,,,,
P002873,"GIDDENS, JUSTIN RAY",Justin Ray Giddens,exact,179032,Daniel Giddens,,Center,Center,C,"6' 11""",179032:Daniel Giddens:None
P007513,"GIEDRAITIS, DOVYDAS",Dovydas Giedraitis,exact,71051,Dovydas Giedraitis,Zalgiris Kaunas,Guard,Shooting Guard,SG,"6' 4""",71051:Dovydas Giedraitis:Zalgiris Kaunas
P006436,"GIEDRAITIS, ROKAS",Rokas Giedraitis,exact,69971,Rokas Giedraitis,La Laguna Tenerife,Forward,Small Forward,SF,"6' 6""",69971:Rokas Giedraitis:La Laguna Tenerife
P001557,"GIFFEY, NIELS",Niels Giffey,exact,69977,Niels Giffey,Bayern Munich,Forward,Small Forward,SF,"6' 7""",69977:Niels Giffey:Bayern Munich
PKWC,"GIGLI, ANGELO",Angelo Gigli,not_found,,,,,,,,
P008001,"GILL, ANTHONY",Anthony Gill,exact,53257,Anthony Gill,Washington Wizards,Forward,Power Forward,PF,"6' 8""",53257:Anthony Gill:Washington Wizards
P011941,"GILLESPIE, FREDDIE",Freddie Gillespie,exact,86059,Freddie Gillespie,Galatasaray,Center,Center,C,"6' 9""",86059:Freddie Gillespie:Galatasaray
P010550,"GINAT, TOMER",Tomer Ginat,exact,64830,Tomer Ginat,Hapoel Tel Aviv,Forward,Power Forward,PF,"6' 8""",64830:Tomer Ginat:Hapoel Tel Aviv
PACQ,"GINEVICIUS, VIDAS",Vidas Ginevicius,not_found,,,,,,,,
P000689,"GIOVACCHINI, ANTHONY",Anthony Giovacchini,not_found,,,,,,,,
PBXA,"GIOVANNONI, GUILHERME",Guilherme Giovannoni,not_found,,,,,,,,
PCSI,"GIPSON, SERGERIO",Sergerio Gipson,not_found,,,,,,,,
P005024,"GIRDZIUNAS, MINDAUGAS",Mindaugas Girdziunas,exact,70811,Mindaugas Girdžiūnas,Neptūnas,Guard,Point Guard,PG,"6' 2""",70811:Mindaugas Girdžiūnas:Neptūnas
PAFI,"GIRICEK, GORDAN",Gordan Giricek,not_found,,,,,,,,
P002980,"GIST, JAMES",James Gist,exact,53230,James Gist,,Forward,Power Forward,PF,"6' 9""",53230:James Gist:None
PBZW,"GKAGKALOUDIS, IOANNIS",Ioannis Gkagkaloudis,not_found,,,,,,,,
P005274,"GLADYR, SERGII",Sergii Gladyr,not_found,,,,,,,,
P011261,"GLAS, GREGOR",Gregor Glas,exact,104322,Gregor Glas,BC Vienna,Forward,Small Forward,SF,"6' 6""",104322:Gregor Glas:BC Vienna
PBVP,"GLYNIADAKIS, ANDREAS",Andreas Glyniadakis,not_found,,,,,,,,
P000499,"GOLDSBERRY, JOHN",John Goldsberry,not_found,,,,,,,,
P012336,"GOLD, TAMIR",Tamir Gold,exact,223505,Tamir Gold,Maccabi Tel Aviv,Forward,Power Forward,PF,"6' 8""",223505:Tamir Gold:Maccabi Tel Aviv
PAGI,"GOLEMAC, JURICA",Jurica Golemac,exact,82062,Jurica Golemac,,Management,Coach,,,82062:Jurica Golemac:None
PLCK,"GOLOVIN, DMITRY",Dmitry Golovin,not_found,,,,,,,,
P001236,"GOLUBOVIC, VLADIMIR",Vladimir Golubovic,not_found,,,,,,,,
P004435,"GOMES, RYAN",Ryan Gomes,ambiguous,,,,,,,,122060:Betinho Gomes:Benfica; 153492:Mario Gomes:None; 172286:Antonio Gomes:Paulistano LDB; 172324:Eike Gomes:Sesi Franca LDB; 172412:Gomes:Basquete Cearense LDB; 172425:Gomes:Cerrado LDB; 225049:Nathan Gomes:Pato Basquete; 137244:Keven Gomes:FC Porto
P000074,"GOMIS, ANTOINE",Antoine Gomis,exact,234771,Gomis Boedi,ESSM Le Portel,Guard,Point Guard,PG,,234771:Gomis Boedi:ESSM Le Portel
P001216,"GOMIS, JOSEPH",Joseph Gomis,exact,234771,Gomis Boedi,ESSM Le Portel,Guard,Point Guard,PG,,234771:Gomis Boedi:ESSM Le Portel
PAWN,"GONLUM, KEREM",Kerem Gonlum,not_found,,,,,,,,
P011649,"GONZÁLEZ, HUGO",Hugo González,ambiguous,,,,,,,,120494:Hugo González:Boston Celtics; 172300:Hugo Gonzalez:Canterbury Rams
P008032,"GONZALEZ, MIGUEL",Miguel Gonzalez,exact,53894,Miguel Gonzalez,Casademont Zaragoza,Forward,Small Forward,SF,"6' 7""",53894:Miguel Gonzalez:Casademont Zaragoza
P004324,"GORBENKO, SERGIY",Sergiy Gorbenko,not_found,,,,,,,,
P000531,"GORDIC, NEMANJA",Nemanja Gordic,exact,64406,Nemanja Gordic,Pinar Karsiyaka,Guard,Point Guard,PG,"6' 4""",64406:Nemanja Gordic:Pinar Karsiyaka
P004230,"GORDON, DREW",Drew Gordon,exact,90608,Drew Gordon,,Forward,Power Forward,PF,"6' 9""",90608:Drew Gordon:None
P001310,"GORDON, JAMONT",Jamont Gordon,ambiguous,,,,,,,,53327:Gordon Hayward:None; 53356:Aaron Gordon:Denver Nuggets; 53590:Eric Gordon:None; 160112:Wesley Gordon:GTK Gliwice; 221680:Ori Gordon:Hapoel Galil Elion; 137640:Gordon Herbert:None; 109441:Ty Gordon:Trabzonspor Medical Park; 202720:Andrew Gordon:Defensor Sporting; 109931:Andre Gordon:None; 90608:Drew Gordon:None; 109461:Rongie Gordon:None; 191852:Eron Gordon:Rio Grande Valley Vipers; 71181:Larry Gordon:None; 104257:Kacper Gordon:GTK Gliwice; 218380:Antonio Gordon:Freseros De Irapuato; 232399:Greg Gordon:Long Island University
PAUC,"GOREE, MARCUS",Marcus Goree,exact,135209,Cyesha Goree,Uni Gyor (W),Center,Center,C,"6' 3""",135209:Cyesha Goree:Uni Gyor (W)
PBPV,"GORENC, BORIS",Boris Gorenc,ambiguous,,,,,,,,188233:Milosz Gorenczyk:Stelmet Zielona Gora; 224187:Jan Góreńczyk:Kk Krosno
P005944,"GOSPODAREK, MICHAEL PATRYK",Michael Patryk Gospodarek,exact,83931,Michael Gospodarek,,Guard,Point Guard,PG,,83931:Michael Gospodarek:None
P004903,"GOUDELOCK, ANDREW",Andrew Goudelock,exact,73471,Andrew Goudelock,Kolossos Rhodes,Guard,Shooting Guard,SG,"6' 3""",73471:Andrew Goudelock:Kolossos Rhodes
P014028,"GRAHAM, DEVONTE",Devonte Graham,exact,64128,Devonte Graham,,Guard,Point Guard,PG,"6' 1""",64128:Devonte Graham:None
P003024,"GRANGER, JAYSON",Jayson Granger,exact,53300,Jayson Granger,,Guard,Point Guard,PG,"6' 2""",53300:Jayson Granger:None
P011204,"GRANT, JERIAN",Jerian Grant,exact,53467,Jerian Grant,Panathinaikos,Guard,Shooting Guard,SG,"6' 4""",53467:Jerian Grant:Panathinaikos
P003438,"GRANT, KENNETH",Kenneth Grant,ambiguous,,,,,,,,71446:Grant Williams:Charlotte Hornets; 53723:Jerami Grant:Memphis Grizzlies; 53467:Jerian Grant:Panathinaikos; 109602:Grant Basile:Pallacanestro Cantù; 147626:Grant Nelson:Brooklyn Nets; 221893:Qua Grant:Maccabi Rishon Lezion; 64198:Donte Grantham:None; 86032:Grant Riller:Beijing Royal Fighters; 104287:Grantas Vasiliauskas:None; 109813:Grant Golden:Chalon/Saone; 89814:Tyon Grant-Foster:Gonzaga; 109650:Grant van Beveren:None; 128088:Grant Singleton:None; 104423:Grantham Gillard:Cerrado; 108534:Grant Weitman:None; 126401:Grant Darbyshire:Cincinnati; 149087:Grant Newell:California; 192056:Alejandro Grant:Basket Osasco; 133064:Grant Sherfield:Trefl Sopot; 71391:Grant Jerrett:Utsunomiya Brex; 72378:Jerai Grant:None; 81573:Sasha Grant:BC Roma SPQR; 89277:Grant Yates:None; 109271:Grant Huffman:None; 109551:Grant Ledford:Chattanooga; 109582:Grant Coleman:None; 149639:Dallin Grant:None; 194615:Grant Devone:None; 149060:Cameron Grant:Stanford; 155939:Dae Dae Grant:ASP Promitheas Patras; 189036:Dylan Grant:Rutgers; 230208:Kenny Grant:ESSM Le Portel; 145173:Grant Anticevich:None; 147165:Grant Hurst:Tennessee; 148150:Gary Grant:None; 149341:Makai Grant:Dayton; 149642:Jackson Grant:None; 185683:Grant Shephard:Santos De San Luis; 194011:Grant Asman:Lipscomb; 200039:Grant Stubblefield:Omaha; 236761:Megan Grant:UCLA (W)
P008250,"GRANT, SASHA",Sasha Grant,exact,81573,Sasha Grant,BC Roma SPQR,Forward,Small Forward,SF,"6' 6""",81573:Sasha Grant:BC Roma SPQR
P001934,"GRAVES, ANTONIO",Antonio Graves,ambiguous,,,,,,,,196362:Allen Graves:Toronto Raptors; 90078:Will Graves:None; 122069:Jayvon Graves:Legia Warszawa; 226657:Nik Graves:Creighton
P010549,"GRAY, ROB",Rob Gray,exact,81698,Rob Gray,ASP Promitheas Patras,Guard,Point Guard,PG,"6' 4""",81698:Rob Gray:ASP Promitheas Patras
P005738,"GRAZULIS, ANDREJS",Andrejs Grazulis,exact,122125,Andrejs Grazulis,Turk Telekom,Forward,Power Forward,PF,"6' 8""",122125:Andrejs Grazulis:Turk Telekom
P003326,"GREEN, CALEB",Caleb Green,ambiguous,,,,,,,,53630:Draymond Green:Golden State Warriors; 53543:Danny Green:None; 71704:Javonte Green:Detroit Pistons; 53701:JaMychal Green:None; 100279:Jalen Green:Phoenix Suns; 86058:Josh Green:Utah Jazz; 120781:AJ Green:Milwaukee Bucks; 53364:Jeff Green:Houston Rockets; 53129:Erick Green:Pallacanestro Cantù; 105137:Willie Green:None; 55111:Gerald Green:None; 108595:Wendell Green Jr.:None; 148472:Darin Green:Hapoel Holon; 86723:Rodney J Green:None; 89581:Chris Greene:Cleveland State; 71427:Phil Greene:Rostock Seawolves; 128433:Bryan Greenlee:Florida Atlantic; 89214:Bryant Greene:Appalachian State; 123484:Green III:None; 126397:Tykei Greene:None; 128825:Jasen Green:Creighton; 149454:Brad Greene:Bristol Flyers; 145435:Erick Green:Cerrado; 147616:Michael Green:James Madison; 160087:Quinton Green:Ubsc Graz; 182045:Xavier Green:Freseros De Irapuato; 190887:Corbin Green:Troy; 202048:Jalen Green:None; 148473:De'Ante Green:South Florida; 148901:Braelon Green:Bowling Green; 149430:Tajh Green:Newcastle Eagles; 149564:Tyrell Green:Plymouth City Patriots; 172452:Maioro Greensill:None; 181584:Trey'Dez Green:LSU; 182084:Devonte Green:Norrkoping Dolphins; 183347:Dominic Green:MKS D. Gornicza; 185955:Morgan Green:Bourges Basket (W); 190895:Trey Green:Saint Louis; 193674:David Green:Rhode Island; 202472:Zaay Green:Toronto Tempo; 217116:Quarry Greenaway:Abejas de León; 231373:Jeremiah Green:Texas A&M; 234194:Paul Greene:UMBC
P003457,"GREEN, DANNY",Danny Green,exact,53543,Danny Green,,Guard,Shooting Guard,SG,"6' 6""",53543:Danny Green:None
PJTH,"GREENE, BRIAN",Brian Greene,ambiguous,,,,,,,,89581:Chris Greene:Cleveland State; 71427:Phil Greene:Rostock Seawolves; 89214:Bryant Greene:Appalachian State; 126397:Tykei Greene:None; 149454:Brad Greene:Bristol Flyers; 234194:Paul Greene:UMBC
PKOO,"GREENE, DEMOND",Demond Greene,ambiguous,,,,,,,,89581:Chris Greene:Cleveland State; 71427:Phil Greene:Rostock Seawolves; 89214:Bryant Greene:Appalachian State; 126397:Tykei Greene:None; 149454:Brad Greene:Bristol Flyers; 234194:Paul Greene:UMBC
P005159,"GREEN, ERICK",Erick Green,exact,53129,Erick Green,Pallacanestro Cantù,Guard,Shooting Guard,SG,"6' 3""",53129:Erick Green:Pallacanestro Cantù
P009037,"GREEN, GARLON",Garlon Green,ambiguous,,,,,,,,53630:Draymond Green:Golden State Warriors; 53543:Danny Green:None; 71704:Javonte Green:Detroit Pistons; 53701:JaMychal Green:None; 100279:Jalen Green:Phoenix Suns; 86058:Josh Green:Utah Jazz; 120781:AJ Green:Milwaukee Bucks; 53364:Jeff Green:Houston Rockets; 53129:Erick Green:Pallacanestro Cantù; 105137:Willie Green:None; 55111:Gerald Green:None; 108595:Wendell Green Jr.:None; 148472:Darin Green:Hapoel Holon; 86723:Rodney J Green:None; 89581:Chris Greene:Cleveland State; 71427:Phil Greene:Rostock Seawolves; 128433:Bryan Greenlee:Florida Atlantic; 89214:Bryant Greene:Appalachian State; 123484:Green III:None; 126397:Tykei Greene:None; 128825:Jasen Green:Creighton; 149454:Brad Greene:Bristol Flyers; 145435:Erick Green:Cerrado; 147616:Michael Green:James Madison; 160087:Quinton Green:Ubsc Graz; 182045:Xavier Green:Freseros De Irapuato; 190887:Corbin Green:Troy; 202048:Jalen Green:None; 148473:De'Ante Green:South Florida; 148901:Braelon Green:Bowling Green; 149430:Tajh Green:Newcastle Eagles; 149564:Tyrell Green:Plymouth City Patriots; 172452:Maioro Greensill:None; 181584:Trey'Dez Green:LSU; 182084:Devonte Green:Norrkoping Dolphins; 183347:Dominic Green:MKS D. Gornicza; 185955:Morgan Green:Bourges Basket (W); 190895:Trey Green:Saint Louis; 193674:David Green:Rhode Island; 202472:Zaay Green:Toronto Tempo; 217116:Quarry Greenaway:Abejas de León; 231373:Jeremiah Green:Texas A&M; 234194:Paul Greene:UMBC
P001273,"GREEN, MARQUES OSCAR",Marques Oscar Green,ambiguous,,,,,,,,53630:Draymond Green:Golden State Warriors; 53543:Danny Green:None; 71704:Javonte Green:Detroit Pistons; 53701:JaMychal Green:None; 100279:Jalen Green:Phoenix Suns; 86058:Josh Green:Utah Jazz; 120781:AJ Green:Milwaukee Bucks; 53364:Jeff Green:Houston Rockets; 53129:Erick Green:Pallacanestro Cantù; 105137:Willie Green:None; 55111:Gerald Green:None; 108595:Wendell Green Jr.:None; 148472:Darin Green:Hapoel Holon; 86723:Rodney J Green:None; 89581:Chris Greene:Cleveland State; 71427:Phil Greene:Rostock Seawolves; 128433:Bryan Greenlee:Florida Atlantic; 89214:Bryant Greene:Appalachian State; 123484:Green III:None; 126397:Tykei Greene:None; 128825:Jasen Green:Creighton; 149454:Brad Greene:Bristol Flyers; 145435:Erick Green:Cerrado; 147616:Michael Green:James Madison; 160087:Quinton Green:Ubsc Graz; 182045:Xavier Green:Freseros De Irapuato; 190887:Corbin Green:Troy; 202048:Jalen Green:None; 148473:De'Ante Green:South Florida; 148901:Braelon Green:Bowling Green; 149430:Tajh Green:Newcastle Eagles; 149564:Tyrell Green:Plymouth City Patriots; 172452:Maioro Greensill:None; 181584:Trey'Dez Green:LSU; 182084:Devonte Green:Norrkoping Dolphins; 183347:Dominic Green:MKS D. Gornicza; 185955:Morgan Green:Bourges Basket (W); 190895:Trey Green:Saint Louis; 193674:David Green:Rhode Island; 202472:Zaay Green:Toronto Tempo; 217116:Quarry Greenaway:Abejas de León; 231373:Jeremiah Green:Texas A&M; 234194:Paul Greene:UMBC
PJGM,"GREEN, YANIV",Yaniv Green,ambiguous,,,,,,,,53630:Draymond Green:Golden State Warriors; 53543:Danny Green:None; 71704:Javonte Green:Detroit Pistons; 53701:JaMychal Green:None; 100279:Jalen Green:Phoenix Suns; 86058:Josh Green:Utah Jazz; 120781:AJ Green:Milwaukee Bucks; 53364:Jeff Green:Houston Rockets; 53129:Erick Green:Pallacanestro Cantù; 105137:Willie Green:None; 55111:Gerald Green:None; 108595:Wendell Green Jr.:None; 148472:Darin Green:Hapoel Holon; 86723:Rodney J Green:None; 89581:Chris Greene:Cleveland State; 71427:Phil Greene:Rostock Seawolves; 128433:Bryan Greenlee:Florida Atlantic; 89214:Bryant Greene:Appalachian State; 123484:Green III:None; 126397:Tykei Greene:None; 128825:Jasen Green:Creighton; 149454:Brad Greene:Bristol Flyers; 145435:Erick Green:Cerrado; 147616:Michael Green:James Madison; 160087:Quinton Green:Ubsc Graz; 182045:Xavier Green:Freseros De Irapuato; 190887:Corbin Green:Troy; 202048:Jalen Green:None; 148473:De'Ante Green:South Florida; 148901:Braelon Green:Bowling Green; 149430:Tajh Green:Newcastle Eagles; 149564:Tyrell Green:Plymouth City Patriots; 172452:Maioro Greensill:None; 181584:Trey'Dez Green:LSU; 182084:Devonte Green:Norrkoping Dolphins; 183347:Dominic Green:MKS D. Gornicza; 185955:Morgan Green:Bourges Basket (W); 190895:Trey Green:Saint Louis; 193674:David Green:Rhode Island; 202472:Zaay Green:Toronto Tempo; 217116:Quarry Greenaway:Abejas de León; 231373:Jeremiah Green:Texas A&M; 234194:Paul Greene:UMBC
PKNA,"GREER, JEFF",Jeff Greer,ambiguous,,,,,,,,53180:Jake Cohen:None; 149795:Lynn Greer:Saint Joseph's; 226659:Hudson Greer:Creighton
PCRR,"GREER, LYNN TERENCE",Lynn Terence Greer,ambiguous,,,,,,,,53180:Jake Cohen:None; 149795:Lynn Greer:Saint Joseph's; 226659:Hudson Greer:Creighton
PKMZ,"GREER, RICARDO",Ricardo Greer,ambiguous,,,,,,,,53180:Jake Cohen:None; 149795:Lynn Greer:Saint Joseph's; 226659:Hudson Greer:Creighton
PKOJ,"GREGORY, KENNY",Kenny Gregory,ambiguous,,,,,,,,53497:Greg Monroe:None; 133059:Gregory Jackson:Memphis Grizzlies; 71185:Gregory Vargas:Calor de Cancun; 70966:Alex Renfroe:Real Betis Energía Plus; 89213:Donovan Gregory:Appalachian State; 218963:Brian Gregory:Phoenix Suns; 158365:Greg Lee:ESSM Le Portel; 194234:Gregory Foster:Toros de Chiriqui; 225446:Gregory Petrakis:Peristeri
P002328,"GRIGONIS, MARIUS",Marius Grigonis,exact,64417,Marius Grigonis,Zalgiris Kaunas,Forward,Small Forward,SF,"6' 6""",64417:Marius Grigonis:Zalgiris Kaunas
P003568,"GRIGORYEV, MAXIM",Maxim Grigoryev,not_found,,,,,,,,
PBKE,"GRIMAU, ROGER",Roger Grimau,exact,139633,Roger Grimau,,Management,Coach,,,139633:Roger Grimau:None
P013555,"GRINVALDS, GUNARS",Gunars Grinvalds,exact,224009,Gunars Grinvalds,,Forward,Small Forward,SF,"6' 7""",224009:Gunars Grinvalds:None
P012099,"GROSBER, DORIAN",Dorian Grosber,exact,143135,Dorian Grosber,High Point,Guard,Point Guard,PG,"6' 5""",143135:Dorian Grosber:High Point
P012103,"GRUJICIC, MATHIEU",Mathieu Grujicic,exact,202544,Mathieu Grujicic,Ohio State,Guard,Point Guard,PG,"6' 5""",202544:Mathieu Grujicic:Ohio State
P005004,"GRUSZECKI, KAROL",Karol Gruszecki,exact,69936,Karol Gruszecki,,Guard,Shooting Guard,SG,"6' 5""",69936:Karol Gruszecki:None
P001097,"GUARDIA, DAVID",David Guardia,not_found,,,,,,,,
PKLS,"GUBANOV, PETR",Petr Gubanov,exact,64412,Petr Gubanov,,Forward,Power Forward,PF,"6' 9""",64412:Petr Gubanov:None
P003120,"GUDAITIS, ARTURAS",Arturas Gudaitis,exact,53165,Arturas Gudaitis,Rytas Vilnius,Center,Center,C,"6' 10""",53165:Arturas Gudaitis:Rytas Vilnius
P002439,"GUDUMAK, ALEXANDER",Alexander Gudumak,exact,147023,Alexander Gudumak,MBA Moscow,Forward,Power Forward,PF,"6' 7""",147023:Alexander Gudumak:MBA Moscow
P004004,"GUDURIC, MARKO",Marko Guduric,exact,53205,Marko Guduric,Olimpia Milano,Guard,Shooting Guard,SG,"6' 6""",53205:Marko Guduric:Olimpia Milano
P012262,"GUEDEGBE, THEO",Theo Guedegbe,exact,194957,Theo Guedegbe,,Guard,Point Guard,PG,"6' 3""",194957:Theo Guedegbe:None
P012168,"GUEYE, SIDI",Sidi Gueye,exact,186123,Sidi Gueye,Santa Clara,Center,Center,C,"6' 9""",186123:Sidi Gueye:Santa Clara
PAWQ,"GULER, MURATCAN",Muratcan Guler,ambiguous,,,,,,,,53206:Sinan Guler:None; 122433:Boran Guler:Petkim Spor
P000494,"GULER, SINAN",Sinan Guler,exact,53206,Sinan Guler,,Guard,Point Guard,PG,"6' 4""",53206:Sinan Guler:None
PABC,"GUROVIC, MILAN",Milan Gurovic,not_found,,,,,,,,
P009537,"GUSIC, MARKO",Marko Gusic,exact,102865,Marko Gusic,,Forward,Small Forward,SF,"6' 8""",102865:Marko Gusic:None
P004996,"GUVEN, EGEMEN",Egemen Guven,exact,72365,Egemen Guven,Merkezefendi Belediyesi,Center,Center,C,"6' 11""",72365:Egemen Guven:Merkezefendi Belediyesi
P011826,"GUY, KYLE",Kyle Guy,error: 504 Server Error: Gateway Time-out for url: https://webws.365scores.com/web/search/?appTypeId=5&langId=9&timezoneName=Asia%2FJerusalem&userCountryId=6&query=Kyle+Guy,,,,,,,,
