season_code,player_id,team_id,two_points_attempted,three_points_attempted,two_point_event_count,three_point_event_count,field_goal_attempts_season,field_goal_attempts_event,field_goal_attempts_diff
E2023,P012784,ZAL,0,1,0.0,1.0,1,1.0,0.0
E2010,PBFX,KHI,17,41,17.0,41.0,58,58.0,0.0
E2012,PBFX,KHI,59,101,59.0,101.0,160,160.0,0.0
E2015,PBFX,KHI,48,90,48.0,90.0,138,138.0,0.0
E2017,PBFX,KHI,25,61,25.0,61.0,86,86.0,0.0
E2018,PBFX,KHI,24,65,24.0,65.0,89,89.0,0.0
E2019,PBFX,KHI,6,23,6.0,23.0,29,29.0,0.0
E2020,PBFX,KHI,20,91,20.0,91.0,111,111.0,0.0
E2013,P005668,OLY,0,3,0.0,3.0,3,3.0,0.0
E2025,P014115,PAM,170,97,170.0,97.0,267,267.0,0.0
E2023,P006544,PAN,4,4,4.0,4.0,8,8.0,0.0
E2024,P006544,PAN,0,1,0.0,1.0,1,1.0,0.0
E2007,PJOB,BAR,15,15,15.0,15.0,30,30.0,0.0
E2008,PJOB,NAN,19,31,19.0,31.0,50,50.0,0.0
E2007,P000726,VIR,1,3,1.0,3.0,4,4.0,0.0
E2019,P000726,MIL,27,31,27.0,31.0,58,58.0,0.0
E2020,P000726,MIL,29,21,29.0,21.0,50,50.0,0.0
E2021,P000726,MIL,0,0,0.0,0.0,0,0.0,0.0
E2010,P001862,CHA,0,0,0.0,0.0,0,0.0,0.0
E2011,P001862,CHA,0,0,0.0,0.0,0,0.0,0.0
E2008,PBUF,MIL,21,36,21.0,36.0,57,57.0,0.0
E2009,PBUF,MIL,30,24,30.0,24.0,54,54.0,0.0
E2010,PBUF,MIL,23,27,23.0,27.0,50,50.0,0.0
E2020,P005404,MIL,0,1,0.0,1.0,1,1.0,0.0
E2025,P010431,PRS,36,97,36.0,97.0,133,133.0,0.0
E2024,P012585,VIR,75,133,75.0,133.0,208,208.0,0.0
E2025,P012585,VIR,118,169,118.0,169.0,287,287.0,0.0
E2021,P006481,ASV,10,1,10.0,1.0,11,11.0,0.0
E2011,P001471,LJU,1,1,1.0,1.0,2,2.0,0.0
E2012,P002693,BER,111,25,111.0,25.0,136,136.0,0.0
E2007,PAFY,CIB,0,0,0.0,0.0,0,0.0,0.0
E2025,P014212,OLY,10,7,10.0,7.0,17,17.0,0.0
E2007,PLTS,TEL,159,61,159.0,61.0,220,220.0,0.0
E2008,PLTS,CSK,61,44,61.0,44.0,105,105.0,0.0
E2009,PLTS,BAR,41,53,41.0,53.0,94,94.0,0.0
E2010,PLTS,BAR,49,64,49.0,64.0,113,113.0,0.0
E2010,P002852,SIE,99,31,99.0,31.0,130,130.0,0.0
E2011,P002852,SIE,84,50,84.0,50.0,134,134.0,0.0
E2012,P002852,SIE,99,106,99.0,106.0,205,205.0,0.0
E2013,P002852,MIL,45,99,45.0,99.0,144,144.0,0.0
E2014,P002852,MIL,36,61,36.0,61.0,97,97.0,0.0
E2007,PLCZ,ZAL,3,2,3.0,2.0,5,5.0,0.0
E2011,PLCZ,SOP,64,46,64.0,46.0,110,110.0,0.0
E2021,PLCZ,MCO,219,55,219.0,55.0,274,274.0,0.0
E2022,PLCZ,MCO,208,40,208.0,40.0,248,248.0,0.0
E2023,PLCZ,MCO,179,61,179.0,61.0,240,240.0,0.0
E2024,PLCZ,MCO,113,19,113.0,19.0,132,132.0,0.0
E2025,PLCZ,RED,90,14,90.0,14.0,104,104.0,0.0
E2022,P011157,ULK,327,13,327.0,13.0,340,340.0,0.0
E2023,P011157,ULK,232,4,232.0,4.0,236,236.0,0.0
E2025,P011157,HTA,133,41,133.0,41.0,174,174.0,0.0
E2007,PBDH,ARI,81,37,81.0,37.0,118,118.0,0.0
E2015,P006599,ZAL,97,37,97.0,37.0,134,134.0,0.0
E2016,P006599,ZAL,152,78,152.0,78.0,230,230.0,0.0
E2017,P006599,IST,131,73,131.0,73.0,204,204.0,0.0
E2018,P006599,IST,102,49,102.0,49.0,151,151.0,0.0
E2019,P006599,PAM,58,31,58.0,31.0,89,89.0,0.0
E2021,P006599,MCO,40,27,40.0,27.0,67,67.0,0.0
E2015,P006636,OLY,1,0,1.0,0.0,1,1.0,0.0
E2009,PLLK,KHI,77,0,77.0,0.0,77,77.0,0.0
E2007,PLGA,ULK,8,79,8.0,79.0,87,87.0,0.0
E2008,PLGA,ULK,12,81,12.0,81.0,93,93.0,0.0
E2009,PLGA,ULK,3,31,3.0,31.0,34,34.0,0.0
E2021,P011200,ZAL,27,13,27.0,13.0,40,40.0,0.0
E2009,P001324,ASV,40,51,40.0,51.0,91,91.0,0.0
E2015,P001324,ULK,96,161,96.0,161.0,257,257.0,0.0
E2016,P001324,ULK,113,201,113.0,201.0,314,314.0,0.0
E2017,P001324,ULK,33,78,33.0,78.0,111,111.0,0.0
E2018,P001324,ULK,85,131,85.0,131.0,216,216.0,0.0
E2019,P001324,ULK,26,66,26.0,66.0,92,92.0,0.0
E2020,P001324,ULK,28,52,28.0,52.0,80,80.0,0.0
E2007,P000437,LJU,0,0,0.0,0.0,0,0.0,0.0
E2007,PAPL,CIB,30,34,30.0,34.0,64,64.0,0.0
E2011,PAPL,ZAG,53,20,53.0,20.0,73,73.0,0.0
E2015,P003246,BAM,0,0,0.0,0.0,0,0.0,0.0
E2007,PBFJ,MAD,72,51,72.0,51.0,123,123.0,0.0
E2008,PBFJ,MAD,60,60,60.0,60.0,120,120.0,0.0
E2011,PBFJ,BIL,106,84,106.0,84.0,190,190.0,0.0
E2016,P007759,BAR,6,3,6.0,3.0,9,9.0,0.0
E2007,P000719,BAS,33,16,33.0,16.0,49,49.0,0.0
E2021,P011235,OLY,0,0,0.0,0.0,0,0.0,0.0
E2010,P000977,LJU,4,0,4.0,0.0,4,4.0,0.0
E2011,P000977,LJU,12,4,12.0,4.0,16,16.0,0.0
E2012,P000977,LJU,51,4,51.0,4.0,55,55.0,0.0
E2008,P003515,LJU,0,1,0.0,1.0,1,1.0,0.0
E2017,P003515,IST,13,11,13.0,11.0,24,24.0,0.0
E2013,P005201,STR,29,6,29.0,6.0,35,35.0,0.0
E2010,P003235,IST,19,13,19.0,13.0,32,32.0,0.0
E2015,P006540,CED,16,12,16.0,12.0,28,28.0,0.0
E2020,P006540,IST,0,2,0.0,2.0,2,2.0,0.0
E2022,P006540,MAD,203,170,203.0,170.0,373,373.0,0.0
E2023,P006540,MAD,182,143,182.0,143.0,325,325.0,0.0
E2024,P006540,MAD,169,121,169.0,121.0,290,290.0,0.0
E2025,P006540,DUB,101,75,101.0,75.0,176,176.0,0.0
E2015,P006634,STR,0,0,0.0,0.0,0,0.0,0.0
E2010,PLUR,BAS,1,0,1.0,0.0,1,1.0,0.0
E2011,PLUR,BAS,0,0,0.0,0.0,0,0.0,0.0
E2012,PLUR,PAR,74,0,74.0,0.0,74,74.0,0.0
E2013,PLUR,PAR,101,1,101.0,1.0,102,102.0,0.0
E2017,PLUR,BAM,101,0,101.0,0.0,101,101.0,0.0
E2017,PLUR,MAL,33,0,33.0,0.0,33,33.0,0.0
E2017,P007991,IST,6,4,6.0,4.0,10,10.0,0.0
E2025,P008176,IST,9,11,9.0,11.0,20,20.0,0.0
E2007,PLQV,ULK,0,0,0.0,0.0,0,0.0,0.0
E2008,PLQV,ULK,0,1,0.0,1.0,1,1.0,0.0
E2009,PLQV,ULK,0,0,0.0,0.0,0,0.0,0.0
E2010,PLQV,ULK,2,4,2.0,4.0,6,6.0,0.0
E2012,PLQV,ULK,0,0,0.0,0.0,0,0.0,0.0
E2016,PLQV,IST,4,17,4.0,17.0,21,21.0,0.0
E2025,P012997,PAR,0,1,0.0,1.0,1,1.0,0.0
E2009,PAHX,IST,34,31,34.0,31.0,65,65.0,0.0
E2010,PAHX,IST,62,29,62.0,29.0,91,91.0,0.0
E2011,PAHX,UNK,21,6,21.0,6.0,27,27.0,0.0
E2012,PAHX,BAM,191,92,191.0,92.0,283,283.0,0.0
E2013,PAHX,BAR,108,75,108.0,75.0,183,183.0,0.0
E2014,PAHX,BAR,35,53,35.0,53.0,88,88.0,0.0
E2014,P005828,KLA,0,0,0.0,0.0,0,0.0,0.0
E2008,PBPN,BER,107,3,107.0,3.0,110,110.0,0.0
E2009,PAUI,MAR,21,28,21.0,28.0,49,49.0,0.0
E2013,PCOT,TEL,0,0,0.0,0.0,0,0.0,0.0
E2019,P007632,MAD,4,0,4.0,0.0,4,4.0,0.0
E2024,P007632,PAR,10,12,10.0,12.0,22,22.0,0.0
E2025,P007632,PAR,1,0,1.0,0.0,1,1.0,0.0
E2010,P000634,LIE,47,0,47.0,0.0,47,47.0,0.0
E2012,P000634,BES,23,1,23.0,1.0,24,24.0,0.0
E2022,P011224,MIL,42,68,42.0,68.0,110,110.0,0.0
E2023,P011224,RED,50,59,50.0,59.0,109,109.0,0.0
E2023,P011224,MIL,56,88,56.0,88.0,144,144.0,0.0
E2024,P011224,MUN,90,129,90.0,129.0,219,219.0,0.0
E2008,PLZO,AVE,3,4,3.0,4.0,7,7.0,0.0
E2010,PLZO,MIL,1,1,1.0,1.0,2,2.0,0.0
E2015,P006635,RED,7,0,7.0,0.0,7,7.0,0.0
E2007,PLAC,MAL,0,0,0.0,0.0,0,0.0,0.0
E2010,P003298,PAM,2,1,2.0,1.0,3,3.0,0.0
E2008,PADI,BAR,116,113,116.0,113.0,229,229.0,0.0
E2009,PADI,BAR,82,132,82.0,132.0,214,214.0,0.0
E2010,PADI,BAR,55,83,55.0,83.0,138,138.0,0.0
E2011,PADI,BAR,78,101,78.0,101.0,179,179.0,0.0
E2012,PADI,BAR,106,146,106.0,146.0,252,252.0,0.0
E2013,PADI,BAR,102,133,102.0,133.0,235,235.0,0.0
E2014,PADI,BAR,51,87,51.0,87.0,138,138.0,0.0
E2015,PADI,BAR,78,123,78.0,123.0,201,201.0,0.0
E2016,PADI,BAR,38,56,38.0,56.0,94,94.0,0.0
E2017,PADI,BAR,50,84,50.0,84.0,134,134.0,0.0
E2010,P001124,PAM,0,0,0.0,0.0,0,0.0,0.0
E2021,P009213,MAD,2,0,2.0,0.0,2,2.0,0.0
E2022,P009213,MAD,7,6,7.0,6.0,13,13.0,0.0
E2023,P009213,MAD,30,25,30.0,25.0,55,55.0,0.0
E2024,P009213,MAD,33,44,33.0,44.0,77,77.0,0.0
E2007,P000459,ZAL,39,0,39.0,0.0,39,39.0,0.0
E2023,P012731,ASV,58,11,58.0,11.0,69,69.0,0.0
E2024,P012731,ASV,40,32,40.0,32.0,72,72.0,0.0
E2025,P012731,ASV,122,72,122.0,72.0,194,194.0,0.0
E2022,P012058,BAS,0,0,0.0,0.0,0,0.0,0.0
E2024,P012058,BAS,19,17,19.0,17.0,36,36.0,0.0
E2015,P004587,MAD,0,0,0.0,0.0,0,0.0,0.0
E2020,P008097,ASV,0,0,0.0,0.0,0,0.0,0.0
E2007,PTGE,MAL,110,1,110.0,1.0,111,111.0,0.0
E2008,PTGE,MAL,106,1,106.0,1.0,107,107.0,0.0
E2009,PTGE,BAR,120,1,120.0,1.0,121,121.0,0.0
E2010,PTGE,BAR,74,0,74.0,0.0,74,74.0,0.0
E2011,PTGE,BAR,99,0,99.0,0.0,99,99.0,0.0
E2015,P006726,MAD,7,2,7.0,2.0,9,9.0,0.0
E2019,P006726,PAM,101,10,101.0,10.0,111,111.0,0.0
E2008,PJXC,LEM,28,28,28.0,28.0,56,56.0,0.0
E2007,P000751,BAR,14,16,14.0,16.0,30,30.0,0.0
E2021,P011199,ZAL,157,1,157.0,1.0,158,158.0,0.0
E2022,P011199,TEL,179,0,179.0,0.0,179,179.0,0.0
E2023,P011199,TEL,254,1,254.0,1.0,255,255.0,0.0
E2024,P011199,MIL,23,0,23.0,0.0,23,23.0,0.0
E2025,P011199,MIL,144,1,144.0,1.0,145,145.0,0.0
E2025,P012948,RED,0,0,0.0,0.0,0,0.0,0.0
E2012,P000848,LIE,63,35,63.0,35.0,98,98.0,0.0
E2014,P000848,PAM,22,15,22.0,15.0,37,37.0,0.0
E2015,P000848,MAL,70,86,70.0,86.0,156,156.0,0.0
E2017,P000848,MAL,161,151,161.0,151.0,312,312.0,0.0
E2018,P000848,MIL,58,70,58.0,70.0,128,128.0,0.0
E2019,P000848,MIL,40,70,40.0,70.0,110,110.0,0.0
E2020,P000848,PAN,125,181,125.0,181.0,306,306.0,0.0
E2021,P000848,PAN,117,158,117.0,158.0,275,275.0,0.0
E2022,P000848,RED,153,157,153.0,157.0,310,310.0,0.0
E2023,P000848,RED,172,142,172.0,142.0,314,314.0,0.0
E2024,P000848,RED,77,115,77.0,115.0,192,192.0,0.0
E2025,P000848,MCO,61,98,61.0,98.0,159,159.0,0.0
E2010,P002829,CHO,62,16,62.0,16.0,78,78.0,0.0
E2013,P002829,RED,66,28,66.0,28.0,94,94.0,0.0
E2014,P002829,PAN,84,23,84.0,23.0,107,107.0,0.0
E2015,P002829,MAL,60,23,60.0,23.0,83,83.0,0.0
E2019,P002829,MUN,48,17,48.0,17.0,65,65.0,0.0
E2011,P003931,ZAL,2,0,2.0,0.0,2,2.0,0.0
E2013,PKXL,SIE,18,12,18.0,12.0,30,30.0,0.0
E2019,P008807,RED,1,0,1.0,0.0,1,1.0,0.0
E2013,P005172,NIK,2,0,2.0,0.0,2,2.0,0.0
E2008,PCIA,SOP,23,22,23.0,22.0,45,45.0,0.0
E2010,P002815,OLY,139,2,139.0,2.0,141,141.0,0.0
E2024,P013505,BAR,2,1,2.0,1.0,3,3.0,0.0
E2025,P014122,OLY,4,1,4.0,1.0,5,5.0,0.0
E2010,P002090,BAM,0,0,0.0,0.0,0,0.0,0.0
E2011,P002090,BAM,2,0,2.0,0.0,2,2.0,0.0
E2012,P002090,BAM,43,0,43.0,0.0,43,43.0,0.0
E2013,P002090,BAM,12,1,12.0,1.0,13,13.0,0.0
E2010,P000396,LIE,67,33,67.0,33.0,100,100.0,0.0
E2012,P002341,BER,0,1,0.0,1.0,1,1.0,0.0
E2025,P009556,ASV,30,24,30.0,24.0,54,54.0,0.0
E2013,P004215,MAL,0,0,0.0,0.0,0,0.0,0.0
E2014,P004215,MAL,1,0,1.0,0.0,1,1.0,0.0
E2025,P012687,VIR,158,12,158.0,12.0,170,170.0,0.0
E2007,PKNG,IST,84,102,84.0,102.0,186,186.0,0.0
E2008,PKNG,PAN,51,103,51.0,103.0,154,154.0,0.0
E2009,PKNG,PAN,63,78,63.0,78.0,141,141.0,0.0
E2010,PKNG,PAN,94,82,94.0,82.0,176,176.0,0.0
E2011,PKNG,MIL,45,74,45.0,74.0,119,119.0,0.0
E2012,PKNG,CSK,6,9,6.0,9.0,15,15.0,0.0
E2009,P001834,ORL,49,40,49.0,40.0,89,89.0,0.0
E2014,P003482,CSK,41,40,41.0,40.0,81,81.0,0.0
E2015,P003482,CSK,32,41,32.0,41.0,73,73.0,0.0
E2016,P003482,PAN,64,48,64.0,48.0,112,112.0,0.0
E2007,PJRD,LIE,67,24,67.0,24.0,91,91.0,0.0
E2010,PJRD,OLY,43,14,43.0,14.0,57,57.0,0.0
E2012,PJRD,KHI,23,3,23.0,3.0,26,26.0,0.0
E2019,P006819,BER,26,1,26.0,1.0,27,27.0,0.0
E2020,P006819,BER,22,0,22.0,0.0,22,22.0,0.0
E2021,P006819,BER,3,0,3.0,0.0,3,3.0,0.0
E2023,P006819,BER,23,0,23.0,0.0,23,23.0,0.0
E2019,P010063,OLY,2,2,2.0,2.0,4,4.0,0.0
E2020,P010063,OLY,1,1,1.0,1.0,2,2.0,0.0
E2015,P003703,BAM,3,8,3.0,8.0,11,11.0,0.0
E2016,P003703,BAM,12,14,12.0,14.0,26,26.0,0.0
E2017,P003703,BAM,32,31,32.0,31.0,63,63.0,0.0
E2018,P002551,BUD,47,59,47.0,59.0,106,106.0,0.0
E2008,PBOS,NIO,16,11,16.0,11.0,27,27.0,0.0
E2014,PJMS,ZGO,24,0,24.0,0.0,24,24.0,0.0
E2018,P005357,BUD,5,0,5.0,0.0,5,5.0,0.0
E2014,P005963,GAL,7,13,7.0,13.0,20,20.0,0.0
E2009,P001908,OLD,1,1,1.0,1.0,2,2.0,0.0
E2008,PLNM,NAN,0,0,0.0,0.0,0,0.0,0.0
E2021,P010641,BAR,16,0,16.0,0.0,16,16.0,0.0
E2022,P010641,BAR,21,0,21.0,0.0,21,21.0,0.0
E2023,P010641,BAR,25,0,25.0,0.0,25,25.0,0.0
E2019,P009051,BER,157,0,157.0,0.0,157,157.0,0.0
E2020,P009051,RED,55,0,55.0,0.0,55,55.0,0.0
E2021,P009051,BAS,68,1,68.0,1.0,69,69.0,0.0
E2008,P001241,BAS,4,2,4.0,2.0,6,6.0,0.0
E2012,PAPR,BAS,139,95,139.0,95.0,234,234.0,0.0
E2013,PAPR,BAS,133,83,133.0,83.0,216,216.0,0.0
E2014,PAPR,MAD,102,91,102.0,91.0,193,193.0,0.0
E2015,PAPR,MAD,44,71,44.0,71.0,115,115.0,0.0
E2016,PAPR,MAD,16,26,16.0,26.0,42,42.0,0.0
E2025,P010162,PAM,2,2,2.0,2.0,4,4.0,0.0
E2007,PJSU,ROA,20,3,20.0,3.0,23,23.0,0.0
E2008,PLHH,JOV,32,2,32.0,2.0,34,34.0,0.0
E2025,P014134,BAR,45,71,45.0,71.0,116,116.0,0.0
E2019,P006068,ASV,56,46,56.0,46.0,102,102.0,0.0
E2020,P006068,ASV,66,63,66.0,63.0,129,129.0,0.0
E2022,P006068,ASV,94,85,94.0,85.0,179,179.0,0.0
E2023,P006068,ULK,21,16,21.0,16.0,37,37.0,0.0
E2010,P001890,KHI,0,0,0.0,0.0,0,0.0,0.0
E2007,P000078,VIR,0,0,0.0,0.0,0,0.0,0.0
E2025,P014119,BAS,47,85,47.0,85.0,132,132.0,0.0
E2007,PABB,PAN,65,17,65.0,17.0,82,82.0,0.0
E2008,PABB,NIO,14,4,14.0,4.0,18,18.0,0.0
E2015,P006591,STR,6,1,6.0,1.0,7,7.0,0.0
E2024,P006591,PAR,49,69,49.0,69.0,118,118.0,0.0
E2025,P006591,OLY,45,52,45.0,52.0,97,97.0,0.0
E2024,P012100,BER,0,1,0.0,1.0,1,1.0,0.0
E2021,P010106,MAD,13,3,13.0,3.0,16,16.0,0.0
E2024,P010106,BAR,73,40,73.0,40.0,113,113.0,0.0
E2025,P010106,BAR,2,0,2.0,0.0,2,2.0,0.0
E2016,P007400,ULK,88,71,88.0,71.0,159,159.0,0.0
E2017,P007400,ULK,91,83,91.0,83.0,174,174.0,0.0
E2018,P007400,MIL,57,38,57.0,38.0,95,95.0,0.0
E2019,P007400,ULK,12,12,12.0,12.0,24,24.0,0.0
E2021,P007400,TEL,161,150,161.0,150.0,311,311.0,0.0
E2022,P007400,PAR,119,121,119.0,121.0,240,240.0,0.0
E2023,P007400,PAR,165,104,165.0,104.0,269,269.0,0.0
E2023,P012774,PAN,298,173,298.0,173.0,471,471.0,0.0
E2024,P012774,PAN,316,278,316.0,278.0,594,594.0,0.0
E2025,P012774,PAN,308,200,308.0,200.0,508,508.0,0.0
E2012,P004053,CED,7,1,7.0,1.0,8,8.0,0.0
E2024,P013363,IST,124,119,124.0,119.0,243,243.0,0.0
E2025,P013363,RED,257,174,257.0,174.0,431,431.0,0.0
E2013,P005092,NTR,15,14,15.0,14.0,29,29.0,0.0
E2022,P011938,ASV,146,73,146.0,73.0,219,219.0,0.0
E2021,P008262,MUN,0,0,0.0,0.0,0,0.0,0.0
E2018,P009004,TEL,182,121,182.0,121.0,303,303.0,0.0
E2020,P009004,RED,104,37,104.0,37.0,141,141.0,0.0
E2021,P004508,MUN,16,69,16.0,69.0,85,85.0,0.0
E2022,P004508,MUN,37,167,37.0,167.0,204,204.0,0.0
E2023,P004508,MUN,16,115,16.0,115.0,131,131.0,0.0
E2024,P004508,MUN,51,240,51.0,240.0,291,291.0,0.0
E2025,P004508,MUN,133,267,133.0,267.0,400,400.0,0.0
E2025,P011823,HTA,68,0,68.0,0.0,68,68.0,0.0
E2020,P008140,KHI,5,7,5.0,7.0,12,12.0,0.0
E2013,P005667,BAS,0,1,0.0,1.0,1,1.0,0.0
E2015,P004982,TEL,7,4,7.0,4.0,11,11.0,0.0
E2019,P003242,BER,26,13,26.0,13.0,39,39.0,0.0
E2012,P002926,BAM,42,0,42.0,0.0,42,42.0,0.0
E2018,P007057,MUN,8,3,8.0,3.0,11,11.0,0.0
E2021,P007057,MUN,0,0,0.0,0.0,0,0.0,0.0
E2011,P000622,TEL,82,26,82.0,26.0,108,108.0,0.0
E2012,P000622,TEL,111,52,111.0,52.0,163,163.0,0.0
E2013,P000622,TEL,91,47,91.0,47.0,138,138.0,0.0
E2014,P000622,TEL,88,58,88.0,58.0,146,146.0,0.0
E2015,P000622,TEL,32,20,32.0,20.0,52,52.0,0.0
E2016,P000622,TEL,76,50,76.0,50.0,126,126.0,0.0
E2007,PLPK,BAM,28,2,28.0,2.0,30,30.0,0.0
E2021,P009461,OLY,0,0,0.0,0.0,0,0.0,0.0
E2022,P011982,VIR,90,76,90.0,76.0,166,166.0,0.0
E2023,P011982,PAM,132,85,132.0,85.0,217,217.0,0.0
E2025,P011982,RED,127,81,127.0,81.0,208,208.0,0.0
E2019,P008801,RED,45,0,45.0,0.0,45,45.0,0.0
E2025,P014006,MAD,64,127,64.0,127.0,191,191.0,0.0
E2021,P011212,ASV,198,114,198.0,114.0,312,312.0,0.0
E2022,P011212,MCO,204,164,204.0,164.0,368,368.0,0.0
E2023,P011212,MCO,191,136,191.0,136.0,327,327.0,0.0
E2024,P011212,MCO,211,108,211.0,108.0,319,319.0,0.0
E2025,P011212,MCO,255,151,255.0,151.0,406,406.0,0.0
E2017,P005363,MAL,19,0,19.0,0.0,19,19.0,0.0
E2007,PASB,BAM,71,41,71.0,41.0,112,112.0,0.0
E2015,P006600,BAM,12,0,12.0,0.0,12,12.0,0.0
E2009,P001972,BAS,14,35,14.0,35.0,49,49.0,0.0
E2010,P001972,BAS,61,52,61.0,52.0,113,113.0,0.0
E2011,P001972,BAS,18,29,18.0,29.0,47,47.0,0.0
E2012,P001972,BAS,41,46,41.0,46.0,87,87.0,0.0
E2013,P001972,BAR,66,66,66.0,66.0,132,132.0,0.0
E2014,P001972,BAR,39,66,39.0,66.0,105,105.0,0.0
E2015,P001972,BAR,34,64,34.0,64.0,98,98.0,0.0
E2016,P001972,BAR,43,58,43.0,58.0,101,101.0,0.0
E2016,P006919,BAM,2,0,2.0,0.0,2,2.0,0.0
E2017,P006919,BAM,12,8,12.0,8.0,20,20.0,0.0
E2020,P006919,BER,60,42,60.0,42.0,102,102.0,0.0
E2021,P006919,BER,58,42,58.0,42.0,100,100.0,0.0
E2022,P006919,BER,90,64,90.0,64.0,154,154.0,0.0
E2023,P006919,BER,51,53,51.0,53.0,104,104.0,0.0
E2024,P006919,BER,58,56,58.0,56.0,114,114.0,0.0
E2018,P000554,CAN,63,48,63.0,48.0,111,111.0,0.0
E2013,P004443,ULK,1,0,1.0,0.0,1,1.0,0.0
E2012,P004222,LJU,34,2,34.0,2.0,36,36.0,0.0
E2016,P004222,IST,40,0,40.0,0.0,40,40.0,0.0
E2017,P004222,RED,54,0,54.0,0.0,54,54.0,0.0
E2018,P004222,MIL,37,1,37.0,1.0,38,38.0,0.0
E2018,P004222,BUD,92,3,92.0,3.0,95,95.0,0.0
E2025,P014121,TEL,2,0,2.0,0.0,2,2.0,0.0
E2025,P014207,BAS,109,66,109.0,66.0,175,175.0,0.0
E2007,PARO,ULK,81,74,81.0,74.0,155,155.0,0.0
E2008,PARO,ULK,47,35,47.0,35.0,82,82.0,0.0
E2009,PARO,ULK,17,20,17.0,20.0,37,37.0,0.0
E2010,PARO,ULK,62,44,62.0,44.0,106,106.0,0.0
E2011,PARO,ULK,49,28,49.0,28.0,77,77.0,0.0
E2012,PARO,ULK,48,56,48.0,56.0,104,104.0,0.0
E2013,PARO,ULK,21,20,21.0,20.0,41,41.0,0.0
E2023,P010400,IST,0,0,0.0,0.0,0,0.0,0.0
E2024,P010400,IST,2,0,2.0,0.0,2,2.0,0.0
E2015,P006647,TEL,32,0,32.0,0.0,32,32.0,0.0
E2020,P010776,ULK,56,9,56.0,9.0,65,65.0,0.0
E2013,P002012,LIE,3,3,3.0,3.0,6,6.0,0.0
E2017,P005917,BAR,112,32,112.0,32.0,144,144.0,0.0
E2018,P005917,BAR,105,45,105.0,45.0,150,150.0,0.0
E2019,P005917,BAR,37,28,37.0,28.0,65,65.0,0.0
E2020,P005917,BAR,137,10,137.0,10.0,147,147.0,0.0
E2021,P005917,BAR,25,6,25.0,6.0,31,31.0,0.0
E2011,PKWG,CTU,10,0,10.0,0.0,10,10.0,0.0
E2012,PKWG,SIE,56,0,56.0,0.0,56,56.0,0.0
E2013,PKWG,SIE,38,1,38.0,1.0,39,39.0,0.0
E2021,P010581,ASV,82,64,82.0,64.0,146,146.0,0.0
E2025,P010581,PAR,95,106,95.0,106.0,201,201.0,0.0
E2013,P004088,IST,18,21,18.0,21.0,39,39.0,0.0
E2014,P004088,IST,85,66,85.0,66.0,151,151.0,0.0
E2015,P004088,IST,72,71,72.0,71.0,143,143.0,0.0
E2016,P004088,IST,109,106,109.0,106.0,215,215.0,0.0
E2024,P004088,PAN,116,138,116.0,138.0,254,254.0,0.0
E2025,P004088,PAN,172,168,172.0,168.0,340,340.0,0.0
E2023,P012710,IST,51,38,51.0,38.0,89,89.0,0.0
E2024,P012710,IST,115,74,115.0,74.0,189,189.0,0.0
E2025,P012710,IST,194,91,194.0,91.0,285,285.0,0.0
E2023,P012788,IST,98,0,98.0,0.0,98,98.0,0.0
E2024,P012788,IST,190,1,190.0,1.0,191,191.0,0.0
E2025,P012788,HTA,355,1,355.0,1.0,356,356.0,0.0
E2012,P004197,CHL,0,0,0.0,0.0,0,0.0,0.0
E2021,P004197,MCO,46,46,46.0,46.0,92,92.0,0.0
E2022,P004197,MCO,48,65,48.0,65.0,113,113.0,0.0
E2023,P004197,MCO,32,48,32.0,48.0,80,80.0,0.0
E2024,P004197,PRS,61,92,61.0,92.0,153,153.0,0.0
E2025,P004197,PRS,89,98,89.0,98.0,187,187.0,0.0
E2011,P003552,CHA,4,3,4.0,3.0,7,7.0,0.0
E2008,PAQA,LJU,14,36,14.0,36.0,50,50.0,0.0
E2009,PAQA,LJU,31,41,31.0,41.0,72,72.0,0.0
E2010,PAQA,LJU,56,61,56.0,61.0,117,117.0,0.0
E2011,PAQA,ZAG,12,13,12.0,13.0,25,25.0,0.0
E2015,P006640,DAR,0,1,0.0,1.0,1,1.0,0.0
E2018,P006640,DAR,37,43,37.0,43.0,80,80.0,0.0
E2024,P006640,IST,7,14,7.0,14.0,21,21.0,0.0
E2011,PBNW,GAL,21,32,21.0,32.0,53,53.0,0.0
E2012,PBNW,BES,34,63,34.0,63.0,97,97.0,0.0
E2012,P004179,BES,1,1,1.0,1.0,2,2.0,0.0
E2018,P004179,DAR,51,59,51.0,59.0,110,110.0,0.0
E2011,PAWO,GAL,18,0,18.0,0.0,18,18.0,0.0
E2007,PLIF,IST,0,0,0.0,0.0,0,0.0,0.0
E2012,P002705,LJU,38,36,38.0,36.0,74,74.0,0.0
E2022,P006739,VIR,42,37,42.0,37.0,79,79.0,0.0
E2023,P006739,VIR,35,71,35.0,71.0,106,106.0,0.0
E2024,P006739,VIR,51,89,51.0,89.0,140,140.0,0.0
E2025,P006739,VIR,29,59,29.0,59.0,88,88.0,0.0
E2007,PTGU,PAR,168,67,168.0,67.0,235,235.0,0.0
E2013,P003603,LIE,84,7,84.0,7.0,91,91.0,0.0
E2015,P003603,KSK,67,17,67.0,17.0,84,84.0,0.0
E2025,P013283,HTA,1,1,1.0,1.0,2,2.0,0.0
